gvkey,window_idx,param,ac_1,geweke_z,abs_geweke_z,flag_geweke_2,flag_ac1_03
100957,24,theta,0.044560817234990543,-0.6237202993043961,0.6237202993043961,False,False
100957,25,mu,0.04109720529096008,-1.2800680424041602,1.2800680424041602,False,False
100957,25,sigma,-0.049356698756338455,-0.20923538791644594,0.20923538791644594,False,False
100957,25,theta,0.04098242291513055,-1.2760489054370034,1.2760489054370034,False,False
100957,26,mu,-0.005663340016131566,0.8878622055639864,0.8878622055639864,False,False
100957,26,sigma,-0.013240253981524735,0.1546531631904834,0.1546531631904834,False,False
100957,26,theta,-0.005482443428579675,0.8883743686378394,0.8883743686378394,False,False
100957,27,mu,-0.03462312270806266,-1.4190377975622805,1.4190377975622805,False,False
100957,27,sigma,0.002442437912092406,-1.430904131600057,1.430904131600057,False,False
100957,27,theta,-0.0345667425811025,-1.4060667259349269,1.4060667259349269,False,False
100957,28,mu,0.039885284387923714,-1.7044588338839197,1.7044588338839197,False,False
100957,28,sigma,0.010764471531863114,2.140240126964056,2.140240126964056,True,False
100957,28,theta,0.039311281455425354,-1.7238673774072784,1.7238673774072784,False,False
100957,29,mu,-0.01730762812772187,0.3958022245657496,0.3958022245657496,False,False
100957,29,sigma,0.03379726705537153,-0.38888173933799286,0.38888173933799286,False,False
100957,29,theta,-0.016722179874221633,0.40094955961201595,0.40094955961201595,False,False
100957,30,mu,-0.005299235064892483,0.045797250395696015,0.045797250395696015,False,False
100957,30,sigma,-0.013893230827692914,0.8957997649055881,0.8957997649055881,False,False
100957,30,theta,-0.00513559168294875,0.035773103795515605,0.035773103795515605,False,False
100957,31,mu,-0.016143150493010766,0.7267240299336508,0.7267240299336508,False,False
100957,31,sigma,0.02227068038945726,1.0736233250391303,1.0736233250391303,False,False
100957,31,theta,-0.01629276710111648,0.7133078970794938,0.7133078970794938,False,False
100957,32,mu,0.00261344848293303,0.2907493586916502,0.2907493586916502,False,False
100957,32,sigma,-0.03118796936710557,0.43405252309387854,0.43405252309387854,False,False
100957,32,theta,0.0027516018135200567,0.28667922185468286,0.28667922185468286,False,False
100957,33,mu,0.006681208675285716,-1.091564247888919,1.091564247888919,False,False
100957,33,sigma,0.036002910527689024,-0.5486475277011248,0.5486475277011248,False,False
100957,33,theta,0.00615398876026654,-1.0859856037331803,1.0859856037331803,False,False
100957,34,mu,-0.004524530333446658,-0.32642316426663537,0.32642316426663537,False,False
100957,34,sigma,-0.01333885264691802,0.6067269287819452,0.6067269287819452,False,False
100957,34,theta,-0.0044782116188053275,-0.33503738136666755,0.33503738136666755,False,False
100957,35,mu,-0.027702583261248578,-0.21717069452054513,0.21717069452054513,False,False
100957,35,sigma,-0.013025231343870907,0.4277223464927337,0.4277223464927337,False,False
100957,35,theta,-0.0282131634861699,-0.22281229898262028,0.22281229898262028,False,False
101202,0,mu,0.010248160204309109,0.24443584125116047,0.24443584125116047,False,False
101202,0,sigma,0.03684107914479134,2.4394700397299793,2.4394700397299793,True,False
101202,0,theta,0.010480602035567879,0.20810822645669805,0.20810822645669805,False,False
101202,1,mu,-0.010451697573322207,-0.23442012193760264,0.23442012193760264,False,False
101202,1,sigma,-0.016134709242821902,-0.06762911948122352,0.06762911948122352,False,False
101202,1,theta,-0.010299305466956985,-0.2323152668873442,0.2323152668873442,False,False
101202,2,mu,0.007040439059469794,1.0155146590892046,1.0155146590892046,False,False
101202,2,sigma,0.031850362702415876,-0.6483063401300313,0.6483063401300313,False,False
101202,2,theta,0.007268839930920167,1.0257383456223996,1.0257383456223996,False,False
101202,3,mu,0.012875260018367272,-2.535947894269081,2.535947894269081,True,False
101202,3,sigma,0.009872745015136753,-1.0771827598239359,1.0771827598239359,False,False
101202,3,theta,0.013289907445441364,-2.5110694774479114,2.5110694774479114,True,False
101202,4,mu,0.028273210167401256,0.6889316127536932,0.6889316127536932,False,False
